./data/original/LC-QuAD-data/train-data.json	'Which political party got elected in First Legislative Assembly of Uttar Pradesh ?' is a duplicate; found in paths: 	         ./data/original/LC-QuAD-data/train-data.json and 	        ./data/original/LC-QuAD-data/train-data.json	Instance found in newer file ./data/original/LC-QuAD-data/train-data.json will be kept.		
./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What does ICRO stand for?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Does the new Battlestar Galactica series have more episodes than the old one?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all films produced by Hal Roach.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/wikidata-train-7.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Who played Agent Smith in Matrix?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which Greek parties are pro-European?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me a list of all bandleaders that play trumpet.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What is the second highest mountain on Earth?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Is Egypts largest city also its capital?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which rockets were launched from Baikonur?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'How many programming languages are there?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which Chess players died in the same place they were born in?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Who is the owner of Facebook?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all movies with Tom Cruise.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'In which U.S. state is Fort Knox located?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all cities in New Jersey with more than 100000 inhabitants.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which mountains are higher than the Nanga Parbat?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all B-sides of the Ramones.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'What are the specialities of the UNC Health Care?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'When was Olof Palme shot?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/wikidata-train-7.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'List the seven kings of Rome.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all people that were born in Vienna and died in Berlin.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Is Darth Vader Luke’s father?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Show me all the breweries in Australia.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all films produced by Steven Spielberg with a budget of at least $80 million.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all soccer clubs in Spain.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Who produced films starring Natalie Portman?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/8/data/wikidata-train-7.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Give me all breeds of the German Shepherd dog.' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Who is the heaviest player of the Chicago Bulls?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		

./data/original/QALD-master/9/data/qald-9-train-multilingual.json	'Which languages are spoken in Estonia?' is a duplicate; found in paths: 	         ./data/original/QALD-master/9/data/qald-9-train-multilingual.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/9/data/qald-9-train-multilingual.json will be kept.		
